date,month,source,peak_raw_mm,peak_cal_mm,delta_mm,ratio,active_cells_raw,active_cells_cal,raw_path,cal_path,tag_source_cal
2000-01-05,1,MYRORSS,8.176909446716309,24.43752098083496,16.260611534118652,2.988601150603252,43,41,data/historical/mesh_0.05deg/2000/mesh_20000105.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000105.tif,raster
2000-01-06,1,MYRORSS,12.508567810058594,29.115209579467773,16.60664176940918,2.3276213569434523,75,53,data/historical/mesh_0.05deg/2000/mesh_20000106.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000106.tif,raster
2000-01-07,1,MYRORSS,30.09648895263672,41.80410385131836,11.70761489868164,1.3890026812465097,259,56,data/historical/mesh_0.05deg/2000/mesh_20000107.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000107.tif,raster
2000-01-08,1,MYRORSS,21.363351821899414,36.2989616394043,14.935609817504883,1.6991229626333495,99,83,data/historical/mesh_0.05deg/2000/mesh_20000108.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000108.tif,raster
2000-01-09,1,MYRORSS,14.559760093688965,30.99488067626953,16.435120582580566,2.12880435369979,331,282,data/historical/mesh_0.05deg/2000/mesh_20000109.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000109.tif,raster
2000-01-10,1,MYRORSS,12.865496635437012,29.454668045043945,16.589171409606934,2.2894310946313063,292,265,data/historical/mesh_0.05deg/2000/mesh_20000110.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000110.tif,raster
2000-01-11,1,MYRORSS,12.297323226928711,28.9116153717041,16.61429214477539,2.351049479482931,727,722,data/historical/mesh_0.05deg/2000/mesh_20000111.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000111.tif,raster
2000-01-12,1,MYRORSS,13.383674621582031,29.937768936157227,16.554094314575195,2.236887086890222,440,436,data/historical/mesh_0.05deg/2000/mesh_20000112.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000112.tif,raster
2000-01-13,1,MYRORSS,13.65200138092041,30.183616638183594,16.531615257263184,2.210929796737878,574,502,data/historical/mesh_0.05deg/2000/mesh_20000113.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000113.tif,raster
2000-01-14,1,MYRORSS,10.474244117736816,27.06206512451172,16.587821006774902,2.58367714369818,762,745,data/historical/mesh_0.05deg/2000/mesh_20000114.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000114.tif,raster
2000-01-15,1,MYRORSS,35.28354263305664,44.63444519042969,9.350902557373047,1.2650216463414963,1072,1059,data/historical/mesh_0.05deg/2000/mesh_20000115.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000115.tif,raster
2000-01-16,1,MYRORSS,31.49272346496582,42.59248733520508,11.099763870239258,1.3524548736658875,1352,1338,data/historical/mesh_0.05deg/2000/mesh_20000116.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000116.tif,raster
2000-01-17,1,MYRORSS,11.305472373962402,27.927066802978516,16.621594429016113,2.4702255579605197,35,15,data/historical/mesh_0.05deg/2000/mesh_20000117.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000117.tif,raster
2000-01-18,1,MYRORSS,29.888296127319336,41.68471908569336,11.796422958374023,1.3946836884954283,478,460,data/historical/mesh_0.05deg/2000/mesh_20000118.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000118.tif,raster
2000-01-19,1,MYRORSS,19.400089263916016,34.88554763793945,15.485458374023438,1.7982158310387903,820,810,data/historical/mesh_0.05deg/2000/mesh_20000119.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000119.tif,raster
2000-01-20,1,MYRORSS,31.153488159179688,42.40285873413086,11.249370574951172,1.3610950567548703,617,590,data/historical/mesh_0.05deg/2000/mesh_20000120.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000120.tif,raster
2000-01-21,1,MYRORSS,33.546630859375,43.71573257446289,10.16910171508789,1.3031333238117417,442,433,data/historical/mesh_0.05deg/2000/mesh_20000121.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000121.tif,raster
2000-01-22,1,MYRORSS,4.6485066413879395,19.364377975463867,14.715871334075928,4.165720191309031,96,79,data/historical/mesh_0.05deg/2000/mesh_20000122.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000122.tif,raster
2000-01-23,1,MYRORSS,3.482151746749878,17.191415786743164,13.709264039993286,4.93700936577191,83,74,data/historical/mesh_0.05deg/2000/mesh_20000123.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000123.tif,raster
2000-01-24,1,MYRORSS,12.88627815246582,29.474260330200195,16.587982177734375,2.287259360807777,485,475,data/historical/mesh_0.05deg/2000/mesh_20000124.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000124.tif,raster
2000-01-25,1,MYRORSS,21.080425262451172,36.10012435913086,15.019699096679688,1.7124950711233062,958,946,data/historical/mesh_0.05deg/2000/mesh_20000125.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000125.tif,raster
2000-01-26,1,MYRORSS,23.220914840698242,37.567535400390625,14.346620559692383,1.617831840739871,583,549,data/historical/mesh_0.05deg/2000/mesh_20000126.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000126.tif,raster
2000-01-27,1,MYRORSS,16.827224731445312,32.89936828613281,16.0721435546875,1.955127408779014,406,395,data/historical/mesh_0.05deg/2000/mesh_20000127.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000127.tif,raster
2000-01-28,1,MYRORSS,12.052935600280762,28.673494338989258,16.620558738708496,2.378963539664257,406,399,data/historical/mesh_0.05deg/2000/mesh_20000128.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000128.tif,raster
2000-01-29,1,MYRORSS,62.23149108886719,56.39006423950195,-5.841426849365234,0.9061339082969486,409,407,data/historical/mesh_0.05deg/2000/mesh_20000129.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000129.tif,raster
2000-01-30,1,MYRORSS,11.730424880981445,28.354869842529297,16.62444496154785,2.4172074012852756,694,691,data/historical/mesh_0.05deg/2000/mesh_20000130.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000130.tif,raster
2000-01-31,1,MYRORSS,21.080425262451172,36.10012435913086,15.019699096679688,1.7124950711233062,1258,1255,data/historical/mesh_0.05deg/2000/mesh_20000131.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000131.tif,raster
2000-02-01,2,MYRORSS,18.760757446289062,34.40721893310547,15.646461486816406,1.8339994550652499,512,222,data/historical/mesh_0.05deg/2000/mesh_20000201.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000201.tif,raster
2000-02-02,2,MYRORSS,35.592979431152344,44.79530715942383,9.202327728271484,1.2585433384713294,289,148,data/historical/mesh_0.05deg/2000/mesh_20000202.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000202.tif,raster
2000-02-03,2,MYRORSS,135.47740173339844,77.69615936279297,-57.78124237060547,0.5734990365086031,1157,1044,data/historical/mesh_0.05deg/2000/mesh_20000203.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000203.tif,raster
2000-02-04,2,MYRORSS,25.756629943847656,39.20637512207031,13.449745178222656,1.5221857520779936,420,418,data/historical/mesh_0.05deg/2000/mesh_20000204.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000204.tif,raster
2000-02-05,2,MYRORSS,28.948314666748047,41.1395149230957,12.191200256347656,1.4211367879854946,466,466,data/historical/mesh_0.05deg/2000/mesh_20000205.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000205.tif,raster
2000-02-06,2,MYRORSS,22.668048858642578,37.1964111328125,14.528362274169922,1.640918076574144,169,169,data/historical/mesh_0.05deg/2000/mesh_20000206.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000206.tif,raster
2000-02-07,2,MYRORSS,32.53484344482422,43.1676139831543,10.632770538330078,1.3268117935272126,350,340,data/historical/mesh_0.05deg/2000/mesh_20000207.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000207.tif,raster
2000-02-08,2,MYRORSS,24.83789825439453,38.62404251098633,13.786144256591797,1.555044718977083,573,568,data/historical/mesh_0.05deg/2000/mesh_20000208.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000208.tif,raster
2000-02-09,2,MYRORSS,15.289180755615234,31.625446319580078,16.336265563964844,2.0684853443154596,313,300,data/historical/mesh_0.05deg/2000/mesh_20000209.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000209.tif,raster
2000-02-10,2,MYRORSS,16.873645782470703,32.936729431152344,16.06308364868164,1.9519628333889099,1952,1874,data/historical/mesh_0.05deg/2000/mesh_20000210.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000210.tif,raster
2000-02-11,2,MYRORSS,24.131656646728516,38.167728424072266,14.03607177734375,1.581645594532632,633,619,data/historical/mesh_0.05deg/2000/mesh_20000211.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000211.tif,raster
2000-02-12,2,MYRORSS,21.33656883239746,36.28020095825195,14.943632125854492,1.7003765339797312,396,365,data/historical/mesh_0.05deg/2000/mesh_20000212.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000212.tif,raster
2000-02-13,2,MYRORSS,6.3296942710876465,21.990753173828125,15.661058902740479,3.474220433406399,372,372,data/historical/mesh_0.05deg/2000/mesh_20000213.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000213.tif,raster
2000-02-14,2,MYRORSS,28.884170532226562,41.101932525634766,12.217761993408203,1.4229916168018963,2821,2789,data/historical/mesh_0.05deg/2000/mesh_20000214.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000214.tif,raster
2000-02-15,2,MYRORSS,31.463260650634766,42.57606506347656,11.112804412841797,1.3531993882082785,444,444,data/historical/mesh_0.05deg/2000/mesh_20000215.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000215.tif,raster
2000-02-16,2,MYRORSS,18.71344757080078,34.37144088745117,15.65799331665039,1.8367241395477594,1349,1258,data/historical/mesh_0.05deg/2000/mesh_20000216.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000216.tif,raster
2000-02-17,2,MYRORSS,25.69856071472168,39.1699333190918,13.471372604370117,1.5242072796961312,686,163,data/historical/mesh_0.05deg/2000/mesh_20000217.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000217.tif,raster
2000-02-18,2,MYRORSS,19.899112701416016,35.25249481201172,15.353382110595703,1.7715611414926637,57,32,data/historical/mesh_0.05deg/2000/mesh_20000218.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000218.tif,raster
2000-02-19,2,MYRORSS,65.31050872802734,57.52324676513672,-7.787261962890625,0.8807655595622577,1229,1194,data/historical/mesh_0.05deg/2000/mesh_20000219.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000219.tif,raster
2000-02-20,2,MYRORSS,65.53998565673828,57.6064338684082,-7.933551788330078,0.8789509684991148,1286,1181,data/historical/mesh_0.05deg/2000/mesh_20000220.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000220.tif,raster
2000-02-21,2,MYRORSS,28.69507598876953,40.99085998535156,12.295783996582031,1.4284980461942065,3826,3015,data/historical/mesh_0.05deg/2000/mesh_20000221.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000221.tif,raster
2000-02-22,2,MYRORSS,140.5595245361328,78.88397979736328,-61.67554473876953,0.5612140483378274,8166,3284,data/historical/mesh_0.05deg/2000/mesh_20000222.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000222.tif,raster
2000-02-23,2,MYRORSS,12.179044723510742,28.796720504760742,16.61767578125,2.364448210718104,910,892,data/historical/mesh_0.05deg/2000/mesh_20000223.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000223.tif,raster
2000-02-24,2,MYRORSS,118.60989379882812,73.5543212890625,-45.055572509765625,0.6201364737229806,5639,2840,data/historical/mesh_0.05deg/2000/mesh_20000224.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000224.tif,raster
2000-02-25,2,MYRORSS,28.498315811157227,40.87482452392578,12.376508712768555,1.434289127637609,2122,559,data/historical/mesh_0.05deg/2000/mesh_20000225.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000225.tif,raster
2000-02-26,2,MYRORSS,40.529170989990234,47.25749588012695,6.728324890136719,1.1660119051484783,320,225,data/historical/mesh_0.05deg/2000/mesh_20000226.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000226.tif,raster
2000-02-27,2,MYRORSS,18.56192398071289,34.256507873535156,15.694583892822266,1.845525706771023,920,855,data/historical/mesh_0.05deg/2000/mesh_20000227.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000227.tif,raster
2000-02-28,2,MYRORSS,21.359498977661133,36.296260833740234,14.936761856079102,1.6993030066716799,483,478,data/historical/mesh_0.05deg/2000/mesh_20000228.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000228.tif,raster
2000-02-29,2,MYRORSS,17.389307022094727,33.34775924682617,15.958452224731445,1.9177163991903043,482,482,data/historical/mesh_0.05deg/2000/mesh_20000229.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000229.tif,raster
2000-03-01,3,MYRORSS,133.06394958496094,77.12288665771484,-55.941062927246094,0.5795926462296395,6767,6767,data/historical/mesh_0.05deg/2000/mesh_20000301.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000301.tif,raster
2000-03-02,3,MYRORSS,34.59394454956055,44.27294921875,9.679004669189453,1.279788986055723,3619,3619,data/historical/mesh_0.05deg/2000/mesh_20000302.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000302.tif,raster
2000-03-03,3,MYRORSS,26.783418655395508,39.84292221069336,13.059503555297852,1.4875965881475337,741,741,data/historical/mesh_0.05deg/2000/mesh_20000303.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000303.tif,raster
2000-03-04,3,MYRORSS,21.25173568725586,36.220703125,14.96896743774414,1.7043644650032355,256,256,data/historical/mesh_0.05deg/2000/mesh_20000304.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000304.tif,raster
2000-03-05,3,MYRORSS,11.22059440612793,27.840492248535156,16.619897842407227,2.4811958476398153,732,732,data/historical/mesh_0.05deg/2000/mesh_20000305.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000305.tif,raster
2000-03-06,3,MYRORSS,56.383487701416016,54.143333435058594,-2.240154266357422,0.9602693207234649,1476,1476,data/historical/mesh_0.05deg/2000/mesh_20000306.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000306.tif,raster
2000-03-07,3,MYRORSS,74.8976058959961,60.862693786621094,-14.034912109375,0.8126120061986483,16765,16765,data/historical/mesh_0.05deg/2000/mesh_20000307.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000307.tif,raster
2000-03-08,3,MYRORSS,15.85947322845459,32.10623550415039,16.2467622756958,2.0244200448313974,1288,1288,data/historical/mesh_0.05deg/2000/mesh_20000308.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000308.tif,raster
2000-03-09,3,MYRORSS,78.047607421875,61.904544830322266,-16.143062591552734,0.7931639018183638,797,797,data/historical/mesh_0.05deg/2000/mesh_20000309.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000309.tif,raster
2000-03-10,3,MYRORSS,43.89607620239258,48.83708953857422,4.941013336181641,1.1125616174302233,962,962,data/historical/mesh_0.05deg/2000/mesh_20000310.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000310.tif,raster
2000-03-11,3,MYRORSS,26.630115509033203,39.74880599975586,13.118690490722656,1.4926261204639786,222,222,data/historical/mesh_0.05deg/2000/mesh_20000311.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000311.tif,raster
2000-03-12,3,MYRORSS,15.87839126586914,32.122005462646484,16.243614196777344,2.023001255277873,83,83,data/historical/mesh_0.05deg/2000/mesh_20000312.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000312.tif,raster
2000-03-13,3,MYRORSS,33.56144332885742,43.72368240356445,10.162239074707031,1.30279505488279,685,685,data/historical/mesh_0.05deg/2000/mesh_20000313.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000313.tif,raster
2000-03-14,3,MYRORSS,27.140361785888672,40.06084060668945,12.920478820800781,1.4760614070929092,1822,1822,data/historical/mesh_0.05deg/2000/mesh_20000314.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000314.tif,raster
2000-03-15,3,MYRORSS,57.529197692871094,54.59393310546875,-2.9352645874023438,0.9489778285615467,666,666,data/historical/mesh_0.05deg/2000/mesh_20000315.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000315.tif,raster
2000-03-16,3,MYRORSS,13.641963005065918,30.174468994140625,16.532505989074707,2.2118861473920863,795,795,data/historical/mesh_0.05deg/2000/mesh_20000316.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000316.tif,raster
2000-03-17,3,MYRORSS,7.394813060760498,23.445980072021484,16.051167011260986,3.170598077243382,138,138,data/historical/mesh_0.05deg/2000/mesh_20000317.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000317.tif,raster
2000-03-18,3,MYRORSS,12.62036418914795,29.222139358520508,16.60177516937256,2.3154751258008988,520,520,data/historical/mesh_0.05deg/2000/mesh_20000318.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000318.tif,raster
2000-03-19,3,MYRORSS,17.04315185546875,33.07264709472656,16.029495239257812,1.9405241105162319,572,572,data/historical/mesh_0.05deg/2000/mesh_20000319.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000319.tif,raster
2000-03-20,3,MYRORSS,9.691644668579102,26.20994758605957,16.51830291748047,2.7043859409160764,212,212,data/historical/mesh_0.05deg/2000/mesh_20000320.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000320.tif,raster
2000-03-21,3,MYRORSS,101.42340850830078,68.96033477783203,-32.46307373046875,0.6799252341454105,3067,3067,data/historical/mesh_0.05deg/2000/mesh_20000321.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000321.tif,raster
2000-03-22,3,MYRORSS,110.3691635131836,71.40419006347656,-38.96497344970703,0.6469577895726947,10805,10805,data/historical/mesh_0.05deg/2000/mesh_20000322.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000322.tif,raster
2000-03-23,3,MYRORSS,26.896442413330078,39.912105560302734,13.015663146972656,1.4839176478046776,2602,2602,data/historical/mesh_0.05deg/2000/mesh_20000323.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000323.tif,raster
2000-03-24,3,MYRORSS,69.34207916259766,58.96049118041992,-10.381587982177734,0.8502844433344098,439,439,data/historical/mesh_0.05deg/2000/mesh_20000324.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000324.tif,raster
2000-03-25,3,MYRORSS,63.60807418823242,56.90067672729492,-6.7073974609375,0.8945511627802375,1212,1212,data/historical/mesh_0.05deg/2000/mesh_20000325.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000325.tif,raster
2000-03-26,3,MYRORSS,110.5495834350586,71.4522476196289,-39.09733581542969,0.6463366518391535,754,754,data/historical/mesh_0.05deg/2000/mesh_20000326.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000326.tif,raster
2000-03-27,3,MYRORSS,9.900592803955078,26.441301345825195,16.540708541870117,2.6706786017158946,240,240,data/historical/mesh_0.05deg/2000/mesh_20000327.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000327.tif,raster
2000-03-28,3,MYRORSS,50.50376510620117,51.74159240722656,1.2378273010253906,1.024509604351724,3099,3099,data/historical/mesh_0.05deg/2000/mesh_20000328.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000328.tif,raster
2000-03-29,3,MYRORSS,14.744447708129883,31.156259536743164,16.41181182861328,2.1130842031854495,448,448,data/historical/mesh_0.05deg/2000/mesh_20000329.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000329.tif,raster
2000-03-30,3,MYRORSS,14.166618347167969,30.64729118347168,16.48067283630371,2.16334557989969,856,856,data/historical/mesh_0.05deg/2000/mesh_20000330.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000330.tif,raster
2000-03-31,3,MYRORSS,45.521949768066406,49.57439041137695,4.052440643310547,1.089021684351344,2926,2926,data/historical/mesh_0.05deg/2000/mesh_20000331.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000331.tif,raster
2000-04-01,4,MYRORSS,91.08983612060547,65.973876953125,-25.11595916748047,0.7242726495387889,2864,2864,data/historical/mesh_0.05deg/2000/mesh_20000401.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000401.tif,raster
2000-04-02,4,MYRORSS,33.35501480102539,43.6126823425293,10.257667541503906,1.3075299951954622,1877,1877,data/historical/mesh_0.05deg/2000/mesh_20000402.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000402.tif,raster
2000-04-03,4,MYRORSS,4.075294017791748,18.342388153076172,14.267094135284424,4.500874801424815,101,101,data/historical/mesh_0.05deg/2000/mesh_20000403.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000403.tif,raster
2000-04-04,4,MYRORSS,10.57221794128418,27.16607093811035,16.593852996826172,2.569571596895264,702,702,data/historical/mesh_0.05deg/2000/mesh_20000404.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000404.tif,raster
2000-04-05,4,MYRORSS,29.150890350341797,41.25788116455078,12.106990814208984,1.4153214762466777,332,332,data/historical/mesh_0.05deg/2000/mesh_20000405.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000405.tif,raster
2000-04-06,4,MYRORSS,37.85371780395508,45.94635772705078,8.092639923095703,1.2137871890155572,850,850,data/historical/mesh_0.05deg/2000/mesh_20000406.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000406.tif,raster
2000-04-07,4,MYRORSS,17.5616455078125,33.4835319519043,15.921886444091797,1.9066283929378236,190,190,data/historical/mesh_0.05deg/2000/mesh_20000407.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000407.tif,raster
2000-04-08,4,MYRORSS,36.32260513305664,45.1713752746582,8.848770141601562,1.2436160652350465,906,906,data/historical/mesh_0.05deg/2000/mesh_20000408.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000408.tif,raster
2000-04-09,4,MYRORSS,14.125884056091309,30.610952377319336,16.485068321228027,2.1670114419578153,421,421,data/historical/mesh_0.05deg/2000/mesh_20000409.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000409.tif,raster
2000-04-10,4,MYRORSS,12.789030075073242,29.382415771484375,16.593385696411133,2.297470222448914,198,198,data/historical/mesh_0.05deg/2000/mesh_20000410.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000410.tif,raster
2000-04-11,4,MYRORSS,89.80014038085938,65.58741760253906,-24.212722778320312,0.7303709918979016,6629,6629,data/historical/mesh_0.05deg/2000/mesh_20000411.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000411.tif,raster
2000-04-12,4,MYRORSS,52.86275863647461,52.72397232055664,-0.13878631591796875,0.9973745918771971,2249,2249,data/historical/mesh_0.05deg/2000/mesh_20000412.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000412.tif,raster
2000-04-13,4,MYRORSS,25.484678268432617,39.0352897644043,13.55061149597168,1.531716011999122,2939,2939,data/historical/mesh_0.05deg/2000/mesh_20000413.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000413.tif,raster
2000-04-14,4,MYRORSS,28.788503646850586,41.04579544067383,12.257291793823242,1.425770368067191,2593,2593,data/historical/mesh_0.05deg/2000/mesh_20000414.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000414.tif,raster
2000-04-15,4,MYRORSS,71.41891479492188,59.68173599243164,-11.737178802490234,0.8356572788008144,1946,1946,data/historical/mesh_0.05deg/2000/mesh_20000415.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000415.tif,raster
2000-04-16,4,MYRORSS,3.695857524871826,17.618505477905273,13.922647953033447,4.7670954194903095,116,116,data/historical/mesh_0.05deg/2000/mesh_20000416.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000416.tif,raster
2000-04-17,4,MYRORSS,20.6937255859375,35.825801849365234,15.132076263427734,1.7312398243896108,1326,1326,data/historical/mesh_0.05deg/2000/mesh_20000417.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000417.tif,raster
2000-04-18,4,MYRORSS,84.590087890625,63.99205017089844,-20.598037719726562,0.756495846814111,4164,4164,data/historical/mesh_0.05deg/2000/mesh_20000418.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000418.tif,raster
2000-04-19,4,MYRORSS,65.57101440429688,57.617671966552734,-7.953342437744141,0.8787064298150776,2207,2207,data/historical/mesh_0.05deg/2000/mesh_20000419.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000419.tif,raster
2000-04-20,4,MYRORSS,57.5264778137207,54.592872619628906,-2.933605194091797,0.949004261940193,1197,1197,data/historical/mesh_0.05deg/2000/mesh_20000420.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000420.tif,raster
2000-04-21,4,MYRORSS,116.10201263427734,72.90953826904297,-43.192474365234375,0.6279782461541716,3207,3207,data/historical/mesh_0.05deg/2000/mesh_20000421.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000421.tif,raster
2000-04-22,4,MYRORSS,46.532325744628906,50.02479934692383,3.492473602294922,1.0750547828075852,7209,7209,data/historical/mesh_0.05deg/2000/mesh_20000422.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000422.tif,raster
2000-04-23,4,MYRORSS,22.68389892578125,37.207122802734375,14.523223876953125,1.640243721966458,2720,2720,data/historical/mesh_0.05deg/2000/mesh_20000423.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000423.tif,raster
2000-04-24,4,MYRORSS,52.173858642578125,52.43980026245117,0.2659416198730469,1.005097219695689,7165,7165,data/historical/mesh_0.05deg/2000/mesh_20000424.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000424.tif,raster
2000-04-25,4,MYRORSS,34.852779388427734,44.40912628173828,9.556346893310547,1.2741918165781512,435,435,data/historical/mesh_0.05deg/2000/mesh_20000425.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000425.tif,raster
2000-04-26,4,MYRORSS,63.95216369628906,57.02729034423828,-6.924873352050781,0.8917179192726421,2881,2881,data/historical/mesh_0.05deg/2000/mesh_20000426.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000426.tif,raster
2000-04-27,4,MYRORSS,94.69178771972656,67.03646087646484,-27.65532684326172,0.7079437667275084,3103,3103,data/historical/mesh_0.05deg/2000/mesh_20000427.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000427.tif,raster
2000-04-28,4,MYRORSS,55.504486083984375,53.79396438598633,-1.7105216979980469,0.9691822802320907,7079,7079,data/historical/mesh_0.05deg/2000/mesh_20000428.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000428.tif,raster
2000-04-29,4,MYRORSS,72.53751373291016,60.065101623535156,-12.472412109375,0.8280556988029728,12089,12089,data/historical/mesh_0.05deg/2000/mesh_20000429.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000429.tif,raster
2000-04-30,4,MYRORSS,92.49263763427734,66.39059448242188,-26.10204315185547,0.7177932879905009,6086,6086,data/historical/mesh_0.05deg/2000/mesh_20000430.tif,data/historical/mesh_0.05deg_corrected/2000/mesh_20000430.tif,raster
