date,month,source,peak_mm,peak_in,active_cells,tag_source,path
2006-02-06,2,MYRORSS,30.30713653564453,1.193194351797029,419,raster,data/historical/mesh_0.05deg/2006/mesh_20060206.tif
2006-02-07,2,MYRORSS,23.19355010986328,0.9131318940891057,307,raster,data/historical/mesh_0.05deg/2006/mesh_20060207.tif
2006-02-08,2,MYRORSS,20.199079513549805,0.7952393509271577,193,raster,data/historical/mesh_0.05deg/2006/mesh_20060208.tif
2006-02-09,2,MYRORSS,28.54608917236328,1.1238617784394993,641,raster,data/historical/mesh_0.05deg/2006/mesh_20060209.tif
2006-02-10,2,MYRORSS,44.87150955200195,1.7665948642520455,862,raster,data/historical/mesh_0.05deg/2006/mesh_20060210.tif
2006-02-11,2,MYRORSS,89.30452728271484,3.5159262709730257,187,raster,data/historical/mesh_0.05deg/2006/mesh_20060211.tif
2006-02-12,2,MYRORSS,24.787885665893555,0.9759010104682503,105,raster,data/historical/mesh_0.05deg/2006/mesh_20060212.tif
2006-02-13,2,MYRORSS,18.5985107421875,0.7322248323695867,619,raster,data/historical/mesh_0.05deg/2006/mesh_20060213.tif
2006-02-14,2,MYRORSS,118.81403350830078,4.677717854657511,1424,raster,data/historical/mesh_0.05deg/2006/mesh_20060214.tif
2006-02-15,2,MYRORSS,15.246363639831543,0.6002505370012419,925,raster,data/historical/mesh_0.05deg/2006/mesh_20060215.tif
2006-02-16,2,MYRORSS,13.110845565795898,0.5161750222754291,605,raster,data/historical/mesh_0.05deg/2006/mesh_20060216.tif
2006-02-17,2,MYRORSS,19.38652992248535,0.7632492095466674,596,raster,data/historical/mesh_0.05deg/2006/mesh_20060217.tif
2006-02-18,2,MYRORSS,14.360664367675781,0.5653804869163693,874,raster,data/historical/mesh_0.05deg/2006/mesh_20060218.tif
2006-02-19,2,MYRORSS,37.61393356323242,1.4808635261115128,217,raster,data/historical/mesh_0.05deg/2006/mesh_20060219.tif
2006-02-20,2,MYRORSS,52.784446716308594,2.0781278234767164,175,raster,data/historical/mesh_0.05deg/2006/mesh_20060220.tif
2006-02-21,2,MYRORSS,125.47444152832031,4.939938642847257,573,raster,data/historical/mesh_0.05deg/2006/mesh_20060221.tif
2006-02-22,2,MYRORSS,37.141639709472656,1.4622692799004984,792,raster,data/historical/mesh_0.05deg/2006/mesh_20060222.tif
2006-02-23,2,MYRORSS,19.33760643005371,0.7613230877973902,986,raster,data/historical/mesh_0.05deg/2006/mesh_20060223.tif
2006-02-24,2,MYRORSS,152.8612060546875,6.018157718688484,5367,raster,data/historical/mesh_0.05deg/2006/mesh_20060224.tif
2006-02-25,2,MYRORSS,95.63221740722656,3.765047929418369,599,raster,data/historical/mesh_0.05deg/2006/mesh_20060225.tif
2006-02-26,2,MYRORSS,19.292760848999023,0.759557513740119,506,raster,data/historical/mesh_0.05deg/2006/mesh_20060226.tif
2006-02-27,2,MYRORSS,79.35347747802734,3.1241526566152498,2044,raster,data/historical/mesh_0.05deg/2006/mesh_20060227.tif
2006-02-28,2,MYRORSS,37.19541931152344,1.4643865870678519,3202,raster,data/historical/mesh_0.05deg/2006/mesh_20060228.tif
2006-03-01,3,MYRORSS,18.461448669433594,0.7268286877729762,834,raster,data/historical/mesh_0.05deg/2006/mesh_20060301.tif
2006-03-02,3,MYRORSS,105.81531524658203,4.1659572931725215,1832,raster,data/historical/mesh_0.05deg/2006/mesh_20060302.tif
2006-03-03,3,MYRORSS,60.51091384887695,2.3823194428691714,2042,raster,data/historical/mesh_0.05deg/2006/mesh_20060303.tif
2006-03-04,3,MYRORSS,45.88092041015625,1.80633544921875,1753,raster,data/historical/mesh_0.05deg/2006/mesh_20060304.tif
2006-03-05,3,MYRORSS,6.774888515472412,0.2667278943099375,93,raster,data/historical/mesh_0.05deg/2006/mesh_20060305.tif
2006-03-06,3,MYRORSS,99.79595184326172,3.928974482018178,1440,raster,data/historical/mesh_0.05deg/2006/mesh_20060306.tif
2006-03-07,3,MYRORSS,51.839942932128906,2.0409426351231854,2524,raster,data/historical/mesh_0.05deg/2006/mesh_20060307.tif
2006-03-08,3,MYRORSS,49.93589401245117,1.9659800792303612,3789,raster,data/historical/mesh_0.05deg/2006/mesh_20060308.tif
2006-03-09,3,MYRORSS,126.58995056152344,4.983856321319821,2924,raster,data/historical/mesh_0.05deg/2006/mesh_20060309.tif
2006-03-10,3,MYRORSS,134.93801879882812,5.312520425150714,4399,raster,data/historical/mesh_0.05deg/2006/mesh_20060310.tif
2006-03-11,3,MYRORSS,89.88611602783203,3.5388234656626785,3132,raster,data/historical/mesh_0.05deg/2006/mesh_20060311.tif
2006-03-12,3,MYRORSS,88.86712646484375,3.4987057663324315,1066,raster,data/historical/mesh_0.05deg/2006/mesh_20060312.tif
2006-03-13,3,MYRORSS,19.856338500976562,0.7817456102746678,606,raster,data/historical/mesh_0.05deg/2006/mesh_20060313.tif
2006-03-14,3,MYRORSS,28.33275032043457,1.115462611040731,1219,raster,data/historical/mesh_0.05deg/2006/mesh_20060314.tif
2006-03-15,3,MYRORSS,30.50690269470215,1.201059161208746,1378,raster,data/historical/mesh_0.05deg/2006/mesh_20060315.tif
2006-03-16,3,MYRORSS,77.98311614990234,3.070201423224502,1563,raster,data/historical/mesh_0.05deg/2006/mesh_20060316.tif
2006-03-17,3,MYRORSS,114.46538543701172,4.506511237677627,4496,raster,data/historical/mesh_0.05deg/2006/mesh_20060317.tif
2006-03-18,3,MYRORSS,68.74807739257812,2.706617220180241,7398,raster,data/historical/mesh_0.05deg/2006/mesh_20060318.tif
2006-03-19,3,MYRORSS,83.27338409423828,3.2784796887495387,9217,raster,data/historical/mesh_0.05deg/2006/mesh_20060319.tif
2006-03-20,3,MYRORSS,24.2281436920166,0.9538639248825435,1621,raster,data/historical/mesh_0.05deg/2006/mesh_20060320.tif
2006-03-21,3,MYRORSS,40.32829284667969,1.587728064829909,1735,raster,data/historical/mesh_0.05deg/2006/mesh_20060321.tif
2006-03-22,3,MYRORSS,66.72203063964844,2.6268515999861592,715,raster,data/historical/mesh_0.05deg/2006/mesh_20060322.tif
2006-03-23,3,MYRORSS,39.51065444946289,1.5555375767505075,257,raster,data/historical/mesh_0.05deg/2006/mesh_20060323.tif
2006-03-24,3,MYRORSS,22.021263122558594,0.8669788630928581,1042,raster,data/historical/mesh_0.05deg/2006/mesh_20060324.tif
2006-03-25,3,MYRORSS,32.56682586669922,1.2821584986889456,1943,raster,data/historical/mesh_0.05deg/2006/mesh_20060325.tif
2006-03-26,3,MYRORSS,39.603878021240234,1.5592077961118203,423,raster,data/historical/mesh_0.05deg/2006/mesh_20060326.tif
2006-03-27,3,MYRORSS,67.57042694091797,2.660253029169999,898,raster,data/historical/mesh_0.05deg/2006/mesh_20060327.tif
2006-03-28,3,MYRORSS,102.97225189208984,4.054025665042907,9841,raster,data/historical/mesh_0.05deg/2006/mesh_20060328.tif
2006-03-29,3,MYRORSS,39.5940055847168,1.5588191175085353,4094,raster,data/historical/mesh_0.05deg/2006/mesh_20060329.tif
2006-03-30,3,MYRORSS,55.91851806640625,2.201516459307333,2477,raster,data/historical/mesh_0.05deg/2006/mesh_20060330.tif
2006-03-31,3,MYRORSS,66.86637115478516,2.632534297432487,2315,raster,data/historical/mesh_0.05deg/2006/mesh_20060331.tif
2006-04-01,4,MYRORSS,111.47330474853516,4.3887127853754,8297,raster,data/historical/mesh_0.05deg/2006/mesh_20060401.tif
2006-04-02,4,MYRORSS,89.4440689086914,3.5214200357752525,561,raster,data/historical/mesh_0.05deg/2006/mesh_20060402.tif
2006-04-03,4,MYRORSS,37.771827697753906,1.4870798306202326,993,raster,data/historical/mesh_0.05deg/2006/mesh_20060403.tif
2006-04-04,4,MYRORSS,56.20871353149414,2.2129414776178797,6055,raster,data/historical/mesh_0.05deg/2006/mesh_20060404.tif
2006-04-05,4,MYRORSS,33.63631057739258,1.3242641959603378,9582,raster,data/historical/mesh_0.05deg/2006/mesh_20060405.tif
2006-04-06,4,MYRORSS,90.16661834716797,3.5498668640617312,3967,raster,data/historical/mesh_0.05deg/2006/mesh_20060406.tif
2006-04-07,4,MYRORSS,98.48458099365234,3.87734570841151,1202,raster,data/historical/mesh_0.05deg/2006/mesh_20060407.tif
2006-04-08,4,MYRORSS,61.63426971435547,2.4265460517462785,882,raster,data/historical/mesh_0.05deg/2006/mesh_20060408.tif
2006-04-09,4,MYRORSS,75.63215637207031,2.9776439516563116,443,raster,data/historical/mesh_0.05deg/2006/mesh_20060409.tif
2006-04-10,4,MYRORSS,19.208999633789062,0.7562598281019316,4069,raster,data/historical/mesh_0.05deg/2006/mesh_20060410.tif
2006-04-11,4,MYRORSS,66.5059814453125,2.6183457261934056,1651,raster,data/historical/mesh_0.05deg/2006/mesh_20060411.tif
2006-04-12,4,MYRORSS,99.06099700927734,3.900039252333754,2650,raster,data/historical/mesh_0.05deg/2006/mesh_20060412.tif
2006-04-13,4,MYRORSS,86.83301544189453,3.4186226551926984,958,raster,data/historical/mesh_0.05deg/2006/mesh_20060413.tif
2006-04-14,4,MYRORSS,40.931304931640625,1.6114686980960877,2563,raster,data/historical/mesh_0.05deg/2006/mesh_20060414.tif
2006-04-15,4,MYRORSS,93.0404281616211,3.663008982740988,4740,raster,data/historical/mesh_0.05deg/2006/mesh_20060415.tif
2006-04-16,4,MYRORSS,53.42078399658203,2.1031804723063794,5790,raster,data/historical/mesh_0.05deg/2006/mesh_20060416.tif
2006-04-17,4,MYRORSS,73.2394027709961,2.8834410539762243,5807,raster,data/historical/mesh_0.05deg/2006/mesh_20060417.tif
2006-04-18,4,MYRORSS,102.7155990600586,4.0439212228369525,2292,raster,data/historical/mesh_0.05deg/2006/mesh_20060418.tif
2006-04-19,4,MYRORSS,123.57132720947266,4.865012882262703,4329,raster,data/historical/mesh_0.05deg/2006/mesh_20060419.tif
2006-04-20,4,MYRORSS,138.52764892578125,5.4538444458969,6592,raster,data/historical/mesh_0.05deg/2006/mesh_20060420.tif
2006-04-21,4,MYRORSS,76.0694351196289,2.994859650379091,1856,raster,data/historical/mesh_0.05deg/2006/mesh_20060421.tif
2006-04-22,4,MYRORSS,111.03094482421875,4.371297040323573,7473,raster,data/historical/mesh_0.05deg/2006/mesh_20060422.tif
2006-04-23,4,MYRORSS,155.23040771484375,6.111433374600148,8986,raster,data/historical/mesh_0.05deg/2006/mesh_20060423.tif
2006-04-24,4,MYRORSS,214.77557373046875,8.455731249231054,3587,raster,data/historical/mesh_0.05deg/2006/mesh_20060424.tif
2006-04-25,4,MYRORSS,109.29859161376953,4.3030941580224225,4195,raster,data/historical/mesh_0.05deg/2006/mesh_20060425.tif
2006-04-26,4,MYRORSS,68.66779327392578,2.7034564281073146,2435,raster,data/historical/mesh_0.05deg/2006/mesh_20060426.tif
2006-04-27,4,MYRORSS,101.482177734375,3.9953613281250004,9876,raster,data/historical/mesh_0.05deg/2006/mesh_20060427.tif
2006-04-28,4,MYRORSS,168.41412353515625,6.630477304533711,13689,raster,data/historical/mesh_0.05deg/2006/mesh_20060428.tif
2006-04-29,4,MYRORSS,94.76922607421875,3.7310718926857778,9229,raster,data/historical/mesh_0.05deg/2006/mesh_20060429.tif
2006-04-30,4,MYRORSS,23.176603317260742,0.9124646975299505,1718,raster,data/historical/mesh_0.05deg/2006/mesh_20060430.tif
2006-05-01,5,MYRORSS,83.78559112548828,3.2986453199011136,2336,raster,data/historical/mesh_0.05deg/2006/mesh_20060501.tif
2006-05-02,5,MYRORSS,110.31912994384766,4.343272832434947,10936,raster,data/historical/mesh_0.05deg/2006/mesh_20060502.tif
2006-05-03,5,MYRORSS,121.82750701904297,4.79635854405681,8173,raster,data/historical/mesh_0.05deg/2006/mesh_20060503.tif
2006-05-04,5,MYRORSS,118.92272186279297,4.681996923732007,7434,raster,data/historical/mesh_0.05deg/2006/mesh_20060504.tif
2006-05-05,5,MYRORSS,206.14413452148438,8.115910807932456,11516,raster,data/historical/mesh_0.05deg/2006/mesh_20060505.tif
2006-05-06,5,MYRORSS,95.14683532714844,3.7459383987066315,2276,raster,data/historical/mesh_0.05deg/2006/mesh_20060506.tif
2006-05-07,5,MYRORSS,102.60380554199219,4.039519903228039,9850,raster,data/historical/mesh_0.05deg/2006/mesh_20060507.tif
2006-05-08,5,MYRORSS,90.18692779541016,3.550666448638195,7269,raster,data/historical/mesh_0.05deg/2006/mesh_20060508.tif
2006-05-09,5,MYRORSS,113.37696838378906,4.463660172590121,6561,raster,data/historical/mesh_0.05deg/2006/mesh_20060509.tif
2006-05-10,5,MYRORSS,89.35820770263672,3.5180396733321544,2267,raster,data/historical/mesh_0.05deg/2006/mesh_20060510.tif
2006-05-11,5,MYRORSS,62.088104248046875,2.4444135530727116,686,raster,data/historical/mesh_0.05deg/2006/mesh_20060511.tif
2006-05-12,5,MYRORSS,47.71916961669922,1.8787074652243787,957,raster,data/historical/mesh_0.05deg/2006/mesh_20060512.tif
2006-05-13,5,MYRORSS,30.459318161010742,1.1991857543705018,1002,raster,data/historical/mesh_0.05deg/2006/mesh_20060513.tif
2006-05-14,5,MYRORSS,120.85369110107422,4.758019334687962,8511,raster,data/historical/mesh_0.05deg/2006/mesh_20060514.tif
2006-05-15,5,MYRORSS,57.7199592590332,2.272439340906819,4768,raster,data/historical/mesh_0.05deg/2006/mesh_20060515.tif
2006-05-16,5,MYRORSS,45.60373306274414,1.79542256152536,5749,raster,data/historical/mesh_0.05deg/2006/mesh_20060516.tif
2006-05-17,5,MYRORSS,74.27069091796875,2.9240429495263287,4921,raster,data/historical/mesh_0.05deg/2006/mesh_20060517.tif
2006-05-18,5,MYRORSS,60.97331237792969,2.4005241093673106,10536,raster,data/historical/mesh_0.05deg/2006/mesh_20060518.tif
2006-05-19,5,MYRORSS,67.7670669555664,2.667994762030174,12871,raster,data/historical/mesh_0.05deg/2006/mesh_20060519.tif
2006-05-20,5,MYRORSS,58.37963104248047,2.298410670963798,14055,raster,data/historical/mesh_0.05deg/2006/mesh_20060520.tif
2006-05-21,5,MYRORSS,92.73785400390625,3.651096614327018,7959,raster,data/historical/mesh_0.05deg/2006/mesh_20060521.tif
2006-05-22,5,MYRORSS,73.1504898071289,2.8799405435877525,18862,raster,data/historical/mesh_0.05deg/2006/mesh_20060522.tif
2006-05-23,5,MYRORSS,72.38378143310547,2.8497551745317113,7781,raster,data/historical/mesh_0.05deg/2006/mesh_20060523.tif
2006-05-24,5,MYRORSS,80.70450592041016,3.1773427527720535,3628,raster,data/historical/mesh_0.05deg/2006/mesh_20060524.tif
2006-05-25,5,MYRORSS,81.73133087158203,3.217768931952049,11191,raster,data/historical/mesh_0.05deg/2006/mesh_20060525.tif
2006-05-26,5,MYRORSS,245.39614868164062,9.661265696127584,11720,raster,data/historical/mesh_0.05deg/2006/mesh_20060526.tif
2006-05-27,5,MYRORSS,147.4087371826172,5.803493589866819,11216,raster,data/historical/mesh_0.05deg/2006/mesh_20060527.tif
2006-05-28,5,MYRORSS,134.45008850097656,5.293310570904589,13501,raster,data/historical/mesh_0.05deg/2006/mesh_20060528.tif
2006-05-29,5,MYRORSS,103.50716400146484,4.075085196908065,9523,raster,data/historical/mesh_0.05deg/2006/mesh_20060529.tif
2006-05-30,5,MYRORSS,141.77760314941406,5.581795399583231,16107,raster,data/historical/mesh_0.05deg/2006/mesh_20060530.tif
2006-05-31,5,MYRORSS,78.16975402832031,3.0775493711937134,15355,raster,data/historical/mesh_0.05deg/2006/mesh_20060531.tif
2006-06-01,6,MYRORSS,64.82832336425781,2.5522961954432213,7052,raster,data/historical/mesh_0.05deg/2006/mesh_20060601.tif
2006-06-02,6,MYRORSS,90.2449951171875,3.5529525636687995,9030,raster,data/historical/mesh_0.05deg/2006/mesh_20060602.tif
2006-06-03,6,MYRORSS,108.05046081542969,4.253955150213767,7130,raster,data/historical/mesh_0.05deg/2006/mesh_20060603.tif
2006-06-04,6,MYRORSS,48.68939208984375,1.9169052003875493,13893,raster,data/historical/mesh_0.05deg/2006/mesh_20060604.tif
2006-06-05,6,MYRORSS,76.35762786865234,3.0062058216004863,7270,raster,data/historical/mesh_0.05deg/2006/mesh_20060605.tif
2006-06-06,6,MYRORSS,64.80226135253906,2.551270131989727,7560,raster,data/historical/mesh_0.05deg/2006/mesh_20060606.tif
2006-06-07,6,MYRORSS,152.21043395996094,5.992536770077202,28167,raster,data/historical/mesh_0.05deg/2006/mesh_20060607.tif
2006-06-08,6,MYRORSS,113.95061492919922,4.486244682251938,24219,raster,data/historical/mesh_0.05deg/2006/mesh_20060608.tif
2006-06-09,6,MYRORSS,84.61915588378906,3.3314628300704356,25363,raster,data/historical/mesh_0.05deg/2006/mesh_20060609.tif
2006-06-10,6,MYRORSS,68.2772445678711,2.6880804947980748,10880,raster,data/historical/mesh_0.05deg/2006/mesh_20060610.tif
2006-06-11,6,MYRORSS,103.53909301757812,4.076342244786541,11044,raster,data/historical/mesh_0.05deg/2006/mesh_20060611.tif
2006-06-12,6,MYRORSS,94.04627227783203,3.702609144796537,10337,raster,data/historical/mesh_0.05deg/2006/mesh_20060612.tif
2006-06-13,6,MYRORSS,118.40685272216797,4.661687115045983,13744,raster,data/historical/mesh_0.05deg/2006/mesh_20060613.tif
2006-06-14,6,MYRORSS,87.34628295898438,3.4388300377552907,19525,raster,data/historical/mesh_0.05deg/2006/mesh_20060614.tif
2006-06-15,6,MYRORSS,92.27632141113281,3.6329260398083787,8971,raster,data/historical/mesh_0.05deg/2006/mesh_20060615.tif
2006-06-16,6,MYRORSS,138.28524780273438,5.444301094595842,19513,raster,data/historical/mesh_0.05deg/2006/mesh_20060616.tif
2006-06-17,6,MYRORSS,88.3129653930664,3.476888401301827,5624,raster,data/historical/mesh_0.05deg/2006/mesh_20060617.tif
2006-06-18,6,MYRORSS,79.90779876708984,3.1459763294129863,2406,raster,data/historical/mesh_0.05deg/2006/mesh_20060618.tif
2006-06-19,6,MYRORSS,219.0196533203125,8.622820996862698,10708,raster,data/historical/mesh_0.05deg/2006/mesh_20060619.tif
2006-06-20,6,MYRORSS,156.06285095214844,6.144206730399545,8833,raster,data/historical/mesh_0.05deg/2006/mesh_20060620.tif
2006-06-21,6,MYRORSS,205.56610107421875,8.093153585599163,13395,raster,data/historical/mesh_0.05deg/2006/mesh_20060621.tif
2006-06-22,6,MYRORSS,153.9106903076172,6.059475996362882,19795,raster,data/historical/mesh_0.05deg/2006/mesh_20060622.tif
2006-06-23,6,MYRORSS,72.42379760742188,2.8513306144654282,19499,raster,data/historical/mesh_0.05deg/2006/mesh_20060623.tif
2006-06-24,6,MYRORSS,86.52445983886719,3.406474796805795,15184,raster,data/historical/mesh_0.05deg/2006/mesh_20060624.tif
2006-06-25,6,MYRORSS,98.06126403808594,3.8606796865388167,16930,raster,data/historical/mesh_0.05deg/2006/mesh_20060625.tif
2006-06-26,6,MYRORSS,55.49595260620117,2.184880023866188,15243,raster,data/historical/mesh_0.05deg/2006/mesh_20060626.tif
2006-06-27,6,MYRORSS,192.1116485595703,7.563450730691745,17678,raster,data/historical/mesh_0.05deg/2006/mesh_20060627.tif
2006-06-28,6,MYRORSS,136.28858947753906,5.3656924991157116,13111,raster,data/historical/mesh_0.05deg/2006/mesh_20060628.tif
2006-06-29,6,MYRORSS,193.96246337890625,7.636317455862451,19829,raster,data/historical/mesh_0.05deg/2006/mesh_20060629.tif
2006-06-30,6,MYRORSS,223.2152099609375,8.788000392162894,29034,raster,data/historical/mesh_0.05deg/2006/mesh_20060630.tif
2006-07-01,7,MYRORSS,136.28616333007812,5.365596981499139,28359,raster,data/historical/mesh_0.05deg/2006/mesh_20060701.tif
2006-07-02,7,MYRORSS,96.11079406738281,3.7838895302119218,30185,raster,data/historical/mesh_0.05deg/2006/mesh_20060702.tif
2006-07-03,7,MYRORSS,240.63311767578125,9.473744790385089,25591,raster,data/historical/mesh_0.05deg/2006/mesh_20060703.tif
2006-07-04,7,MYRORSS,249.02413940429688,9.804099976547121,33405,raster,data/historical/mesh_0.05deg/2006/mesh_20060704.tif
2006-07-05,7,MYRORSS,226.4833984375,8.916669229822835,18660,raster,data/historical/mesh_0.05deg/2006/mesh_20060705.tif
2006-07-06,7,MYRORSS,226.4833984375,8.916669229822835,29532,raster,data/historical/mesh_0.05deg/2006/mesh_20060706.tif
2006-07-07,7,MYRORSS,89.68312072753906,3.5308315247062625,17704,raster,data/historical/mesh_0.05deg/2006/mesh_20060707.tif
2006-07-08,7,MYRORSS,99.10681915283203,3.9018432737335447,13406,raster,data/historical/mesh_0.05deg/2006/mesh_20060708.tif
2006-07-09,7,MYRORSS,146.71031188964844,5.775996531088522,27375,raster,data/historical/mesh_0.05deg/2006/mesh_20060709.tif
2006-07-10,7,MYRORSS,235.79429626464844,9.283240010419231,23172,raster,data/historical/mesh_0.05deg/2006/mesh_20060710.tif
2006-07-11,7,MYRORSS,200.4053192138672,7.889973197396347,20017,raster,data/historical/mesh_0.05deg/2006/mesh_20060711.tif
2006-07-12,7,MYRORSS,162.797119140625,6.4093353992372055,25989,raster,data/historical/mesh_0.05deg/2006/mesh_20060712.tif
2006-07-13,7,MYRORSS,104.0115966796875,4.094944751168799,9349,raster,data/historical/mesh_0.05deg/2006/mesh_20060713.tif
2006-07-14,7,MYRORSS,146.85595703125,5.781730591781496,12967,raster,data/historical/mesh_0.05deg/2006/mesh_20060714.tif
2006-07-15,7,MYRORSS,121.49882507324219,4.783418309970165,11873,raster,data/historical/mesh_0.05deg/2006/mesh_20060715.tif
2006-07-16,7,MYRORSS,87.64802551269531,3.4507096658541463,9251,raster,data/historical/mesh_0.05deg/2006/mesh_20060716.tif
2006-07-17,7,MYRORSS,83.96244049072266,3.3056078933355377,10888,raster,data/historical/mesh_0.05deg/2006/mesh_20060717.tif
2006-07-18,7,MYRORSS,213.345947265625,8.399446742741143,22632,raster,data/historical/mesh_0.05deg/2006/mesh_20060718.tif
2006-07-19,7,MYRORSS,207.75958251953125,8.17951112281619,15428,raster,data/historical/mesh_0.05deg/2006/mesh_20060719.tif
2006-07-20,7,MYRORSS,134.07940673828125,5.278716800719734,19291,raster,data/historical/mesh_0.05deg/2006/mesh_20060720.tif
2006-07-21,7,MYRORSS,134.8775177001953,5.310138492133674,12225,raster,data/historical/mesh_0.05deg/2006/mesh_20060721.tif
2006-07-22,7,MYRORSS,232.2116241455078,9.142189926988497,15577,raster,data/historical/mesh_0.05deg/2006/mesh_20060722.tif
2006-07-23,7,MYRORSS,224.39846801757812,8.834585355022762,21827,raster,data/historical/mesh_0.05deg/2006/mesh_20060723.tif
2006-07-24,7,MYRORSS,239.9808349609375,9.448064368540846,27398,raster,data/historical/mesh_0.05deg/2006/mesh_20060724.tif
2006-07-25,7,MYRORSS,249.62535095214844,9.82776972252553,24020,raster,data/historical/mesh_0.05deg/2006/mesh_20060725.tif
2006-07-26,7,MYRORSS,116.715576171875,4.595101424089568,28811,raster,data/historical/mesh_0.05deg/2006/mesh_20060726.tif
2006-07-27,7,MYRORSS,98.10881042480469,3.862551591527744,18292,raster,data/historical/mesh_0.05deg/2006/mesh_20060727.tif
2006-07-28,7,MYRORSS,153.96157836914062,6.0614794633519935,22881,raster,data/historical/mesh_0.05deg/2006/mesh_20060728.tif
2006-07-29,7,MYRORSS,93.20108795166016,3.669334171325203,17197,raster,data/historical/mesh_0.05deg/2006/mesh_20060729.tif
2006-07-30,7,MYRORSS,106.60188293457031,4.196924524983084,18384,raster,data/historical/mesh_0.05deg/2006/mesh_20060730.tif
2006-07-31,7,MYRORSS,60.4133186340332,2.3784771115761103,19768,raster,data/historical/mesh_0.05deg/2006/mesh_20060731.tif
2006-08-01,8,MYRORSS,118.24227142333984,4.655207536351963,20048,raster,data/historical/mesh_0.05deg/2006/mesh_20060801.tif
2006-08-02,8,MYRORSS,77.13716125488281,3.036896112396961,14866,raster,data/historical/mesh_0.05deg/2006/mesh_20060802.tif
2006-08-03,8,MYRORSS,187.775146484375,7.392722302534449,27473,raster,data/historical/mesh_0.05deg/2006/mesh_20060803.tif
2006-08-04,8,MYRORSS,209.59156799316406,8.25163653516394,22584,raster,data/historical/mesh_0.05deg/2006/mesh_20060804.tif
2006-08-05,8,MYRORSS,190.82424926757812,7.51276571919599,15971,raster,data/historical/mesh_0.05deg/2006/mesh_20060805.tif
2006-08-06,8,MYRORSS,89.04517364501953,3.505715497835415,20577,raster,data/historical/mesh_0.05deg/2006/mesh_20060806.tif
2006-08-07,8,MYRORSS,240.81724548339844,9.480993916669231,29668,raster,data/historical/mesh_0.05deg/2006/mesh_20060807.tif
2006-08-08,8,MYRORSS,234.5586700439453,9.234593308816745,25702,raster,data/historical/mesh_0.05deg/2006/mesh_20060808.tif
2006-08-09,8,MYRORSS,249.37738037109375,9.818007101224165,24610,raster,data/historical/mesh_0.05deg/2006/mesh_20060809.tif
2006-08-10,8,MYRORSS,137.70468139648438,5.421444149467889,27615,raster,data/historical/mesh_0.05deg/2006/mesh_20060810.tif
2006-08-11,8,MYRORSS,242.35299682617188,9.541456567959523,27646,raster,data/historical/mesh_0.05deg/2006/mesh_20060811.tif
2006-08-12,8,MYRORSS,243.5342254638672,9.587961632435716,28053,raster,data/historical/mesh_0.05deg/2006/mesh_20060812.tif
2006-08-13,8,MYRORSS,241.53347778320312,9.509192038708784,25236,raster,data/historical/mesh_0.05deg/2006/mesh_20060813.tif
2006-08-14,8,MYRORSS,190.04190063476562,7.4819645919199065,23387,raster,data/historical/mesh_0.05deg/2006/mesh_20060814.tif
2006-08-15,8,MYRORSS,225.01129150390625,8.858712263933317,29596,raster,data/historical/mesh_0.05deg/2006/mesh_20060815.tif
2006-08-16,8,MYRORSS,237.51519775390625,9.350992037555365,30713,raster,data/historical/mesh_0.05deg/2006/mesh_20060816.tif
2006-08-17,8,MYRORSS,236.53530883789062,9.312413733775221,26817,raster,data/historical/mesh_0.05deg/2006/mesh_20060817.tif
2006-08-18,8,MYRORSS,116.06867218017578,4.5696327629990465,16532,raster,data/historical/mesh_0.05deg/2006/mesh_20060818.tif
2006-08-19,8,MYRORSS,99.84452819824219,3.930886936938669,17583,raster,data/historical/mesh_0.05deg/2006/mesh_20060819.tif
2006-08-20,8,MYRORSS,219.57876586914062,8.644833301934671,20075,raster,data/historical/mesh_0.05deg/2006/mesh_20060820.tif
2006-08-21,8,MYRORSS,129.52734375,5.099501722440945,21274,raster,data/historical/mesh_0.05deg/2006/mesh_20060821.tif
2006-08-22,8,MYRORSS,177.33949279785156,6.981869795191007,17219,raster,data/historical/mesh_0.05deg/2006/mesh_20060822.tif
2006-08-23,8,MYRORSS,192.56138610839844,7.581156933401513,16126,raster,data/historical/mesh_0.05deg/2006/mesh_20060823.tif
2006-08-24,8,MYRORSS,219.1711883544922,8.628786943090244,25228,raster,data/historical/mesh_0.05deg/2006/mesh_20060824.tif
2006-08-25,8,MYRORSS,223.1441192626953,8.785201545775406,26773,raster,data/historical/mesh_0.05deg/2006/mesh_20060825.tif
2006-08-26,8,MYRORSS,175.24908447265625,6.899570254828987,21068,raster,data/historical/mesh_0.05deg/2006/mesh_20060826.tif
2006-08-27,8,MYRORSS,83.8578109741211,3.3014886210283896,18018,raster,data/historical/mesh_0.05deg/2006/mesh_20060827.tif
2006-08-28,8,MYRORSS,245.90115356445312,9.681147778128077,11254,raster,data/historical/mesh_0.05deg/2006/mesh_20060828.tif
2006-08-29,8,MYRORSS,230.22161865234375,9.063843254029281,6657,raster,data/historical/mesh_0.05deg/2006/mesh_20060829.tif
2006-08-30,8,MYRORSS,244.74539184570312,9.635645348256029,11315,raster,data/historical/mesh_0.05deg/2006/mesh_20060830.tif
2006-08-31,8,MYRORSS,158.4882354736328,6.239694309985544,15474,raster,data/historical/mesh_0.05deg/2006/mesh_20060831.tif
